WKT,ID,CLASSE,NATURE,GRAPHIE
"MULTIPOINT ((5.60777434422117 44.9041095870848))",PAIHYDRO0000000007458776,Détail hydrographique,Source captée,font fovéze
"MULTIPOINT ((5.58613275701126 44.9047588349227))",PAIHYDRO0000000007458777,Détail hydrographique,Fontaine,fontaine du pré de la roche
"MULTIPOINT ((5.58279201269804 44.8969525042918))",PAIHYDRO0000000007458778,Détail hydrographique,Fontaine,fontaine bertrand
"MULTIPOINT ((5.57743688554432 44.9042547181715))",PAIHYDRO0000000007458781,Détail hydrographique,Fontaine,fontaine de combe bonne done
"MULTIPOINT ((5.48046348200681 44.896980012835))",PAIHYDRO0000000007458784,Détail hydrographique,Fontaine,fontaine de musille
"MULTIPOINT ((6.09923970563308 44.8682834853126))",PAIHYDRO0000000007458794,Détail hydrographique,Source,sources de la bonne
"MULTIPOINT ((5.85784681121948 44.883943747821))",PAIHYDRO0000000007458800,Détail hydrographique,Fontaine,fontaine de bachats
"MULTIPOINT ((5.60108373233985 44.8860858140127))",PAIHYDRO0000000007458802,Détail hydrographique,Fontaine,fontfroide
"MULTIPOINT ((5.57238473430908 44.8839447469367))",PAIHYDRO0000000007458804,Détail hydrographique,Fontaine,fontaine des abreuvoirs
"MULTIPOINT ((5.55211156250022 44.8874330241877))",PAIHYDRO0000000007458805,Détail hydrographique,Source,fontaine du clot
"MULTIPOINT ((5.5095329756121 44.8884584394883))",PAIHYDRO0000000007458807,Détail hydrographique,Fontaine,fontaine de la chau
"MULTIPOINT ((6.00919096279329 44.8630733774526))",PAIHYDRO0000000007458812,Détail hydrographique,Source,fonts froides
"MULTIPOINT ((5.9169241929069 44.8677288692974))",PAIHYDRO0000000007458813,Détail hydrographique,Source,source de cognet
"MULTIPOINT ((5.55467395768326 44.8759697892529))",PAIHYDRO0000000007458825,Détail hydrographique,Fontaine,font follet
"MULTIPOINT ((5.52993271428665 44.8765886228034))",PAIHYDRO0000000007458829,Détail hydrographique,Fontaine,fontaine du veymont
"MULTIPOINT ((5.50908086769669 44.8713192792499))",PAIHYDRO0000000007458830,Détail hydrographique,Fontaine,fontaine des serrons
"MULTIPOINT ((6.0253385765765 44.8438936210639))",PAIHYDRO0000000007458832,Détail hydrographique,Source,source des chiens
"MULTIPOINT ((5.88201409743158 44.8536330559734))",PAIHYDRO0000000007458834,Détail hydrographique,Fontaine,font de l'ours
"MULTIPOINT ((5.69612082859436 44.8473085009077))",PAIHYDRO0000000007458838,Détail hydrographique,Fontaine,fontaine du mollard
"MULTIPOINT ((5.68388277566643 44.8580866503439))",PAIHYDRO0000000007458839,Détail hydrographique,Point d'eau,gour du perroux
"MULTIPOINT ((5.55609097278962 44.8568444919997))",PAIHYDRO0000000007458840,Détail hydrographique,Source,source de grars
"MULTIPOINT ((5.56451836496182 44.8471735508643))",PAIHYDRO0000000007458848,Détail hydrographique,Source,source de gaudissart
"MULTIPOINT ((5.54185547980775 44.8458988339407))",PAIHYDRO0000000007458850,Détail hydrographique,Cascade,cascade de la pisse
"MULTIPOINT ((5.51812811891407 44.8458192089786))",PAIHYDRO0000000007458852,Détail hydrographique,Fontaine,fontaine des bachassons
"MULTIPOINT ((5.9730213972501 44.81854836929))",PAIHYDRO0000000007458853,Détail hydrographique,Source,source du trach
"MULTIPOINT ((5.96037423314002 44.8153270441283))",PAIHYDRO0000000007458854,Détail hydrographique,Source,fontaine du frach
"MULTIPOINT ((5.82737287224278 44.8151232062716))",PAIHYDRO0000000007458858,Détail hydrographique,Source,source des pavés
"MULTIPOINT ((5.71596096688821 44.8265552068148))",PAIHYDRO0000000007458860,Détail hydrographique,Source,source auvergne
"MULTIPOINT ((5.71440041088384 44.8249628547684))",PAIHYDRO0000000007458861,Détail hydrographique,Source,source amélie
"MULTIPOINT ((5.58880590543075 44.8311722803774))",PAIHYDRO0000000007458863,Détail hydrographique,Fontaine,fontaine de fontanil
"MULTIPOINT ((5.48230216547436 44.8257357023108))",PAIHYDRO0000000007458866,Détail hydrographique,Fontaine,fontaine des endettés
"MULTIPOINT ((5.47121536374364 44.8341892702278))",PAIHYDRO0000000007458867,Détail hydrographique,Fontaine,fontaine de la plante
"MULTIPOINT ((5.6551827737337 44.8055510212947))",PAIHYDRO0000000007458870,Détail hydrographique,Source,source de pré sauge
"MULTIPOINT ((5.64504128690459 44.8034098361243))",PAIHYDRO0000000007458871,Détail hydrographique,Source,sources du cros
"MULTIPOINT ((5.56302692504616 44.809642766102))",PAIHYDRO0000000007458872,Détail hydrographique,Source captée,source captée de terre neire
"MULTIPOINT ((5.52853189963738 44.8187804911814))",PAIHYDRO0000000007458873,Détail hydrographique,Source,source des fourchaux
"MULTIPOINT ((5.93910830884984 44.7865625477031))",PAIHYDRO0000000007458876,Détail hydrographique,Fontaine,font mélèze
"MULTIPOINT ((5.88796110403465 44.7905341911982))",PAIHYDRO0000000007458877,Détail hydrographique,Fontaine,fontaine des trois conscrits
"MULTIPOINT ((5.87674874332341 44.7837022505247))",PAIHYDRO0000000007458878,Détail hydrographique,Source,source des baumes
"MULTIPOINT ((5.70658325830571 44.7918485427481))",PAIHYDRO0000000007458879,Détail hydrographique,Source,source du sagnac
"MULTIPOINT ((5.61621229119627 44.7915563422387))",PAIHYDRO0000000007458883,Détail hydrographique,Source,source pierris
"MULTIPOINT ((5.59984180488383 44.7966220866699))",PAIHYDRO0000000007458885,Détail hydrographique,Source,source des ayes
"MULTIPOINT ((5.57749136278946 44.7969683314998))",PAIHYDRO0000000007458886,Détail hydrographique,Fontaine,fontaine marguerite
"MULTIPOINT ((5.57497823572182 44.7979500499331))",PAIHYDRO0000000007458887,Détail hydrographique,Source captée,source captée du dordon
"MULTIPOINT ((5.54758528154587 44.8006592258364))",PAIHYDRO0000000007458888,Détail hydrographique,Source,sources miellaure
"MULTIPOINT ((5.51407829883933 44.8046290548952))",PAIHYDRO0000000007458890,Détail hydrographique,Source,source de chevalière
"MULTIPOINT ((5.84226539829224 44.7686245082822))",PAIHYDRO0000000007458893,Détail hydrographique,Source,source et cascade de la pisse
"MULTIPOINT ((5.64468696325297 44.7784322048369))",PAIHYDRO0000000007458895,Détail hydrographique,Source,source du pont de lagier
"MULTIPOINT ((5.61576852443191 44.7801995076732))",PAIHYDRO0000000007458896,Détail hydrographique,Fontaine,fontfroide
"MULTIPOINT ((5.58136661052939 44.7893411861927))",PAIHYDRO0000000007458897,Détail hydrographique,Source,source d'allais
"MULTIPOINT ((5.88892545965907 44.7596500460926))",PAIHYDRO0000000007458899,Détail hydrographique,Résurgence,les petites gillardes
"MULTIPOINT ((5.61567419159761 44.7679237594714))",PAIHYDRO0000000007458902,Détail hydrographique,Fontaine,fontaine maraluche
"MULTIPOINT ((5.61447535164955 44.7655829429484))",PAIHYDRO0000000007458903,Détail hydrographique,Source,source de la route
"MULTIPOINT ((5.55098704593246 44.7731683173305))",PAIHYDRO0000000007458906,Détail hydrographique,Fontaine,fontaine colombette
"MULTIPOINT ((5.78332814582763 44.753030368185))",PAIHYDRO0000000007458908,Détail hydrographique,Fontaine,fontaine du soufre
"MULTIPOINT ((5.78332814582763 44.753030368185))",PAIHYDRO0000000007458908,Détail hydrographique,Fontaine,source sulfureuse
"MULTIPOINT ((5.88702038550152 44.75985646917))",PAIHYDRO0000000007458898,Détail hydrographique,Résurgence,la grande gillarde
"MULTIPOINT ((5.71595299240843 44.7519065948031))",PAIHYDRO0000000007458909,Détail hydrographique,Source,source des amoureux
"MULTIPOINT ((5.8023347673055 44.7300348561901))",PAIHYDRO0000000007458911,Détail hydrographique,Cascade,la pisse
"MULTIPOINT ((5.78490622253457 44.7305421482256))",PAIHYDRO0000000007458912,Détail hydrographique,Source,source de la sibeyre
"MULTIPOINT ((5.70830096983592 44.7356060354656))",PAIHYDRO0000000007458914,Détail hydrographique,Source,source de foueron
"MULTIPOINT ((5.79783551938751 44.7198635086562))",PAIHYDRO0000000007458915,Détail hydrographique,Source,source du cabanon
"MULTIPOINT ((5.78462420911578 44.7059739626186))",PAIHYDRO0000000007458917,Détail hydrographique,Fontaine,fontaine des bœufs
"MULTIPOINT ((5.44991915922975 45.2000773969213))",PAIHYDRO0000000320272901,Détail hydrographique,Fontaine,fontaine chevalier
"MULTIPOINT ((5.59786925144732 45.0111799481687))",PAIHYDRO0000000332220492,Détail hydrographique,Fontaine,source de la combre de lynx
"MULTIPOINT ((5.41205707024498 45.1542799234309))",PAIHYDRO0000000335526259,Détail hydrographique,Fontaine,bassin d'inard
"MULTIPOINT ((5.72860100353 45.1947753662185))",PAIHYDRO0000000320272842,Détail hydrographique,Fontaine,fontaine aux lions
"MULTIPOINT ((5.73054763995832 45.1908347342947))",PAIHYDRO0000000320272841,Détail hydrographique,Fontaine,fontaine du dauphin
"MULTIPOINT ((6.13026786908656 45.3603396777174))",PAIHYDRO0000000356380183,Détail hydrographique,Marais,tourbière du praillet
"MULTIPOINT ((6.13026786908656 45.3603396777174))",PAIHYDRO0000000356380183,Détail hydrographique,Marais,le praillet
"MULTIPOINT ((5.65985703618734 45.11769567332))",PAIHYDRO0000000007458441,Détail hydrographique,Cascade,petite cascade
"MULTIPOINT ((5.63883000476419 45.1218980888586))",PAIHYDRO0000002005869507,Détail hydrographique,Marais,petite tourbière
"MULTIPOINT ((6.28511955046799 44.9616825036274))",PAIHYDRO0000002006316827,Détail hydrographique,Cascade,cascades de plaret gény
"MULTIPOINT ((5.64234336273384 45.1238878672931))",PAIHYDRO0000000338651885,Détail hydrographique,Marais,tourbière du peuil
"MULTIPOINT ((5.88064017994928 45.0968442599919))",PAIHYDRO0000002005869212,Détail hydrographique,Marais,tourbière de l'arselle
"MULTIPOINT ((5.54431093211299 44.794343341489))",PAIHYDRO0000000337200368,Détail hydrographique,Fontaine,fontaine du creuson
"MULTIPOINT ((5.49133274132132 45.0713252563769))",PAIHYDRO0000000101920085,Détail hydrographique,Cascade,chute de la bourne
"MULTIPOINT ((5.61689238622344 45.2677279216227))",PAIHYDRO0000000329911593,Détail hydrographique,Point d'eau,étang des perrières
"MULTIPOINT ((5.44579236617489 45.1977887236293))",PAIHYDRO0000000007458318,Détail hydrographique,Fontaine,font botté
"MULTIPOINT ((5.59933397986047 45.0669971195844))",PAIHYDRO0000000007458542,Détail hydrographique,Fontaine,fontaine du chaulange
"MULTIPOINT ((5.79159469785129 45.0630965083918))",PAIHYDRO0000000007458538,Détail hydrographique,Fontaine,fontaine bouvière
"MULTIPOINT ((5.83582921819437 45.0978566618706))",PAIHYDRO0000000007458453,Détail hydrographique,Fontaine,fontaine du mulet
"MULTIPOINT ((5.54644280459998 44.8914934219461))",PAIHYDRO0000000007458806,Détail hydrographique,Source,source du champ de l'herse
"MULTIPOINT ((5.92838174044503 45.4521775338403))",PAIHYDRO0000000007457764,Détail hydrographique,Source,fontaine neuve
"MULTIPOINT ((5.78170974681925 45.2860805637119))",PAIHYDRO0000000007458115,Détail hydrographique,Source,source du bachasson
"MULTIPOINT ((5.6350894193039 44.7695148759683))",PAIHYDRO0000000007458901,Détail hydrographique,Source,source des aigues
"MULTIPOINT ((5.48729671635448 45.0517781122314))",PAIHYDRO0000000007458566,Détail hydrographique,Fontaine,fontaine rochas
"MULTIPOINT ((5.58751974500122 44.9085019251646))",PAIHYDRO0000000007458752,Détail hydrographique,Fontaine,fontaine du serpaton
"MULTIPOINT ((5.45172534424665 45.2000918014581))",PAIHYDRO0000000007458317,Détail hydrographique,Fontaine,les fontanus
"MULTIPOINT ((6.05760340221936 45.0660834519327))",PAIHYDRO0000000007458500,Détail hydrographique,Fontaine,font reynaud
"MULTIPOINT ((5.4468137393519 45.0870504026681))",PAIHYDRO0000000007458515,Détail hydrographique,Fontaine,font de la tine
"MULTIPOINT ((5.58733189313935 45.2284083247671))",PAIHYDRO0000000007458266,Détail hydrographique,Fontaine,fontaine de la quoi
"MULTIPOINT ((5.97220769542475 44.9072901637418))",PAIHYDRO0000000007458742,Détail hydrographique,Fontaine,fontaine de la géline
"MULTIPOINT ((5.58133757908684 44.8882870306445))",PAIHYDRO0000000007458803,Détail hydrographique,Fontaine,fontaine de dalafy
"MULTIPOINT ((5.74705479530674 45.0480286408954))",PAIHYDRO0000000007458562,Détail hydrographique,Fontaine,fontaine de la touva
"MULTIPOINT ((5.79794307723128 44.7225858907537))",PAIHYDRO0000000007458916,Détail hydrographique,Source,source du loup
"MULTIPOINT ((5.48905343973401 45.1664915587699))",PAIHYDRO0000000007458369,Détail hydrographique,Fontaine,fontaine quinson
"MULTIPOINT ((5.75888521583577 44.7064879254871))",PAIHYDRO0000000007458918,Détail hydrographique,Fontaine,font froide
"MULTIPOINT ((5.93925639881374 45.452737340668))",PAIHYDRO0000000007457762,Détail hydrographique,Fontaine,fontaine de rochereau
"MULTIPOINT ((5.72158157565023 45.0884363930001))",PAIHYDRO0000000007458487,Détail hydrographique,Point d'eau,puits rayonnant des mollots
"MULTIPOINT ((5.60493844219468 44.7957079315259))",PAIHYDRO0000000007458884,Détail hydrographique,Source,source de la chanas
"MULTIPOINT ((5.69940990690843 45.2280507238321))",PAIHYDRO0000000007458263,Détail hydrographique,Fontaine,fontaine vierge
"MULTIPOINT ((5.51038828841574 44.9052543850619))",PAIHYDRO0000000007458783,Détail hydrographique,Fontaine,fontaines du playe
"MULTIPOINT ((5.71356713478816 44.9444213297563))",PAIHYDRO0000000007458703,Détail hydrographique,Source,source de roche hibou
"MULTIPOINT ((5.74585264083576 44.9497509271621))",PAIHYDRO0000000007458687,Détail hydrographique,Fontaine,fontaine crèvecœur
"MULTIPOINT ((5.57731935536633 44.9066626601149))",PAIHYDRO0000000007458779,Détail hydrographique,Fontaine,fontaine de pierre plate
"MULTIPOINT ((6.10244132676426 45.0085827144198))",PAIHYDRO0000000007458588,Détail hydrographique,Fontaine,fontaine sainte-barbe
"MULTIPOINT ((5.55913781768392 44.8949868193083))",PAIHYDRO0000000007458782,Détail hydrographique,Source,fontaine de girard
"MULTIPOINT ((5.5481744238875 44.9483199264557))",PAIHYDRO0000000007458704,Détail hydrographique,Source,fontaine de fontagnon
"MULTIPOINT ((5.85758745462938 45.3261216516541))",PAIHYDRO0000000007458065,Détail hydrographique,Source,source du guiers
"MULTIPOINT ((5.91979217183254 45.3993147728768))",PAIHYDRO0000000007457914,Détail hydrographique,Source,la grande source
"MULTIPOINT ((5.60812792009984 44.762559023155))",PAIHYDRO0000000007458904,Détail hydrographique,Source,source du fanjat
"MULTIPOINT ((6.04904694146492 44.8634432959297))",PAIHYDRO0000000007458810,Détail hydrographique,Source,source de la douy
"MULTIPOINT ((5.45699314376602 45.1605907692991))",PAIHYDRO0000000007458393,Détail hydrographique,Source,source des pigeons
"MULTIPOINT ((5.37525851785183 45.0672856787492))",PAIHYDRO0000000007458552,Détail hydrographique,Source,source odier
"MULTIPOINT ((5.57178754947075 44.9981540749136))",PAIHYDRO0000000007458617,Détail hydrographique,Source,fontaine des sarrasins
"MULTIPOINT ((5.95869021357232 45.2189873018528))",PAIHYDRO0000000007458254,Détail hydrographique,Source captée,source de michu
"MULTIPOINT ((6.10365397373913 45.0488108428256))",PAIHYDRO0000000007458523,Détail hydrographique,Source captée,source de gillarde
"MULTIPOINT ((5.53818604360634 45.2023127939819))",PAIHYDRO0000000007458313,Détail hydrographique,Source captée,font scellier
"MULTIPOINT ((5.56585984253007 45.2405504604211))",PAIHYDRO0000000007458233,Détail hydrographique,Source captée,source de la clé
"MULTIPOINT ((5.67172625610648 45.0216625604172))",PAIHYDRO0000000007458597,Détail hydrographique,Source captée,fontaine du roux
"MULTIPOINT ((5.49495382094537 45.2063753739967))",PAIHYDRO0000000007458290,Détail hydrographique,Source captée,font chaude
"MULTIPOINT ((6.00232467962442 45.0945574563464))",PAIHYDRO0000000007458450,Détail hydrographique,Source captée,source des arriveaux
"MULTIPOINT ((5.64029497983285 44.8005529529205))",PAIHYDRO0000000007458882,Détail hydrographique,Source captée,source du bachat
"MULTIPOINT ((5.99760107748234 45.370944092349))",PAIHYDRO0000000007457986,Détail hydrographique,Source,source de barrioz
"MULTIPOINT ((5.60659959735689 45.2708522662143))",PAIHYDRO0000000316168888,Détail hydrographique,Cascade,cascade des mortières
"MULTIPOINT ((5.76930594852961 45.2629636834072))",PAIHYDRO0000000227884970,Détail hydrographique,Marais,marais des sagnes
"MULTIPOINT ((5.86533817480205 45.1136197189675))",PAIHYDRO0000000320272715,Détail hydrographique,Fontaine,fontaine de la rebellière
"MULTIPOINT ((5.77176679148982 45.0584275228977))",PAIHYDRO0000000320273868,Détail hydrographique,Fontaine,fontaine de la duy
"MULTIPOINT ((5.45710291102683 45.1554742429781))",PAIHYDRO0000000321287927,Détail hydrographique,Cascade,cascade de la gerlette
"MULTIPOINT ((5.62861213729519 44.9129043304091))",PAIHYDRO0000000332674222,Détail hydrographique,Source captée,ancienne source minérale saint-paul
"MULTIPOINT ((5.44711073968366 45.0711136700754))",PAIHYDRO0000000336160002,Détail hydrographique,Source,source d'arbois
"MULTIPOINT ((5.89521905338471 45.092730877441))",PAIHYDRO0000000338744562,Détail hydrographique,Cascade,cascade de la pisse
"MULTIPOINT ((5.52368383074894 44.9136278981517))",PAIHYDRO0000000341567608,Détail hydrographique,Source,source de berrièves
"MULTIPOINT ((5.74562635276192 45.0576903334431))",PAIHYDRO0000000342879629,Détail hydrographique,Source,font de l'homme
"MULTIPOINT ((6.06974660169934 45.1080909722729))",PAIHYDRO0000000354644730,Détail hydrographique,Fontaine,fontaine de poutran
"MULTIPOINT ((6.17442311177656 44.9492549259039))",PAIHYDRO0000000356600207,Détail hydrographique,Cascade,cascade de la froide pisse
"MULTIPOINT ((5.47534996562998 44.8673114277225))",PAIHYDRO0000002009067738,Détail hydrographique,Fontaine,fontaine de gerland
"MULTIPOINT ((6.06550593689106 45.2104760176715))",PAIHYDRO0000000007458249,Détail hydrographique,Cascade,cascade des sept laux
"MULTIPOINT ((5.91500995717775 45.1456884111973))",PAIHYDRO0000000037685679,Détail hydrographique,Cascade,cascades de l'oursière
"MULTIPOINT ((5.94005917539656 45.3903533549027))",PAIHYDRO0000000007457958,Détail hydrographique,Cascade,grande cascade
